win_index,t_start,t_end,n_pkts,pkts_per_s,fc3,fc6,fc16,n_flows,top_flow_share,fc6_addr_entropy,fc6_addr_distinct,fc16_addr_entropy,fc16_addr_distinct,fc16_qty_mean,fc16_qty_std,fc16_qty_max,frame_len_mean,frame_len_std,run_id,scenario_id,y_multiclass,is_anomaly
4,20.0,25.0,160,32.0,68,92,0,6,0.2875,0.0,0,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278,20260128-031633_baseline_write_inj,baseline_write_inj,2,1
5,25.0,30.0,168,33.6,72,96,0,6,0.2738095238095238,0.0,0,0.0,0,0.0,0.0,0.0,59.42857142857143,6.837024057233069,20260128-031633_baseline_write_inj,baseline_write_inj,2,1
6,30.0,35.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.895095960505589,20260128-031633_baseline_write_inj,baseline_write_inj,2,1
7,35.0,40.0,166,33.2,70,96,0,6,0.2771084337349397,0.0,0,0.0,0,0.0,0.0,0.0,59.36746987951807,6.791465381802762,20260128-031633_baseline_write_inj,baseline_write_inj,2,1
8,40.0,45.0,172,34.4,74,98,0,6,0.2732558139534883,0.0,0,0.0,0,0.0,0.0,0.0,59.44767441860465,6.85078889947424,20260128-031633_baseline_write_inj,baseline_write_inj,2,1
9,45.0,50.0,164,32.8,68,96,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.30487804878049,6.743902439024397,20260128-031633_baseline_write_inj,baseline_write_inj,2,1
10,50.0,55.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.89509596050559,20260128-031633_baseline_write_inj,baseline_write_inj,2,1
11,55.0,60.0,174,34.8,76,98,0,6,0.264367816091954,0.0,0,0.0,0,0.0,0.0,0.0,59.40229885057471,6.824499089217772,20260128-031633_baseline_write_inj,baseline_write_inj,2,1
1,5.0,10.0,170,34.0,72,98,0,6,0.2764705882352941,0.0,0,0.0,0,0.0,0.0,0.0,59.38823529411765,6.806733893548206,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
2,10.0,15.0,160,32.0,68,92,0,6,0.2875,0.0,0,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
3,15.0,20.0,170,34.0,72,98,0,6,0.2705882352941176,0.0,0,0.0,0,0.0,0.0,0.0,59.28235294117647,6.7337809756758205,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
4,20.0,25.0,162,32.4,70,92,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.67283950617284,6.996322002797922,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
5,25.0,30.0,156,31.2,64,92,0,6,0.2948717948717949,0.0,0,0.0,0,0.0,0.0,0.0,59.48717948717949,6.864519685035944,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
6,30.0,35.0,166,33.2,72,94,0,6,0.2771084337349397,0.0,0,0.0,0,0.0,0.0,0.0,59.57831325301205,6.9379704020313415,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
7,35.0,40.0,170,34.0,72,98,0,6,0.2705882352941176,0.0,0,0.0,0,0.0,0.0,0.0,59.28235294117647,6.73378097567582,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
8,40.0,45.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.89509596050559,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
9,45.0,50.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.89509596050559,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
10,50.0,55.0,176,35.2,76,100,0,6,0.2670454545454545,0.0,0,0.0,0,0.0,0.0,0.0,59.36363636363637,6.795188501937189,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
11,55.0,60.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.89509596050559,20260128-031742_baseline_write_inj,baseline_write_inj,2,1
1,5.0,10.0,166,33.2,72,94,0,6,0.2771084337349397,0.0,0,0.0,0,0.0,0.0,0.0,59.57831325301205,6.9379704020313415,20260128-031852_baseline_write_inj,baseline_write_inj,2,1
2,10.0,15.0,158,31.6,66,92,0,6,0.2911392405063291,0.0,0,0.0,0,0.0,0.0,0.0,59.550632911392405,6.910409931560363,20260128-031852_baseline_write_inj,baseline_write_inj,2,1
3,15.0,20.0,164,32.8,72,92,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.73170731707317,7.036574798149066,20260128-031852_baseline_write_inj,baseline_write_inj,2,1
4,20.0,25.0,160,32.0,68,92,0,6,0.2875,0.0,0,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278,20260128-031852_baseline_write_inj,baseline_write_inj,2,1
5,25.0,30.0,166,33.2,72,94,0,6,0.2771084337349397,0.0,0,0.0,0,0.0,0.0,0.0,59.57831325301205,6.9379704020313415,20260128-031852_baseline_write_inj,baseline_write_inj,2,1
6,30.0,35.0,166,33.2,70,96,0,6,0.2771084337349397,0.0,0,0.0,0,0.0,0.0,0.0,59.36746987951807,6.791465381802762,20260128-031852_baseline_write_inj,baseline_write_inj,2,1
7,35.0,40.0,160,32.0,68,92,0,6,0.2875,0.0,0,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278,20260128-031852_baseline_write_inj,baseline_write_inj,2,1
8,40.0,45.0,164,32.8,68,96,0,6,0.2865853658536585,0.0,0,0.0,0,0.0,0.0,0.0,59.41463414634146,6.81900360991288,20260128-031852_baseline_write_inj,baseline_write_inj,2,1
9,45.0,50.0,164,32.8,70,94,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.51829268292683,6.89509596050559,20260128-031852_baseline_write_inj,baseline_write_inj,2,1
10,50.0,55.0,168,33.6,72,96,0,6,0.2738095238095238,0.0,0,0.0,0,0.0,0.0,0.0,59.42857142857143,6.837024057233069,20260128-031852_baseline_write_inj,baseline_write_inj,2,1
1,5.0,10.0,168,33.6,74,94,0,6,0.2738095238095238,0.0,0,0.0,0,0.0,0.0,0.0,59.63690476190476,6.979072113279687,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
2,10.0,15.0,170,34.0,74,96,0,6,0.2705882352941176,0.0,0,0.0,0,0.0,0.0,0.0,59.48823529411764,6.880696130389302,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
3,15.0,20.0,166,33.2,72,94,0,6,0.2771084337349397,0.0,0,0.0,0,0.0,0.0,0.0,59.57831325301205,6.9379704020313415,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
4,20.0,25.0,158,31.6,66,92,0,6,0.2911392405063291,0.0,0,0.0,0,0.0,0.0,0.0,59.550632911392405,6.910409931560363,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
5,25.0,30.0,168,33.6,70,98,0,6,0.2797619047619047,0.0,0,0.0,0,0.0,0.0,0.0,59.32738095238095,6.760791218673631,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
6,30.0,35.0,162,32.4,68,94,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.45679012345679,6.850339061115735,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
7,35.0,40.0,158,31.6,66,92,0,6,0.2911392405063291,0.0,0,0.0,0,0.0,0.0,0.0,59.550632911392405,6.910409931560363,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
8,40.0,45.0,170,34.0,74,96,0,6,0.2705882352941176,0.0,0,0.0,0,0.0,0.0,0.0,59.48823529411764,6.880696130389302,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
9,45.0,50.0,170,34.0,74,96,0,6,0.2705882352941176,0.0,0,0.0,0,0.0,0.0,0.0,59.48823529411764,6.880696130389302,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
10,50.0,55.0,168,33.6,70,98,0,6,0.2797619047619047,0.0,0,0.0,0,0.0,0.0,0.0,59.32738095238095,6.76079121867363,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
11,55.0,60.0,160,32.0,68,92,0,6,0.2875,0.0,0,0.0,0,0.0,0.0,0.0,59.6125,6.954303973080278,20260128-032003_baseline_write_inj,baseline_write_inj,2,1
1,5.0,10.0,166,33.2,70,96,0,6,0.2831325301204819,0.0,0,0.0,0,0.0,0.0,0.0,59.47590361445784,6.864174330807896,20260128-032113_baseline_write_inj,baseline_write_inj,2,1
2,10.0,15.0,170,34.0,74,96,0,6,0.2705882352941176,0.0,0,0.0,0,0.0,0.0,0.0,59.48823529411764,6.880696130389302,20260128-032113_baseline_write_inj,baseline_write_inj,2,1
3,15.0,20.0,164,32.8,68,96,0,6,0.2804878048780488,0.0,0,0.0,0,0.0,0.0,0.0,59.30487804878049,6.743902439024397,20260128-032113_baseline_write_inj,baseline_write_inj,2,1
4,20.0,25.0,162,32.4,68,94,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.45679012345679,6.850339061115735,20260128-032113_baseline_write_inj,baseline_write_inj,2,1
5,25.0,30.0,168,33.6,74,94,0,6,0.2738095238095238,0.0,0,0.0,0,0.0,0.0,0.0,59.63690476190476,6.979072113279687,20260128-032113_baseline_write_inj,baseline_write_inj,2,1
6,30.0,35.0,168,33.6,72,96,0,6,0.2738095238095238,0.0,0,0.0,0,0.0,0.0,0.0,59.42857142857143,6.837024057233069,20260128-032113_baseline_write_inj,baseline_write_inj,2,1
7,35.0,40.0,162,32.4,66,96,0,6,0.2901234567901234,0.0,0,0.0,0,0.0,0.0,0.0,59.351851851851855,6.771830015278723,20260128-032113_baseline_write_inj,baseline_write_inj,2,1
8,40.0,45.0,166,33.2,70,96,0,6,0.2771084337349397,0.0,0,0.0,0,0.0,0.0,0.0,59.36746987951807,6.791465381802762,20260128-032113_baseline_write_inj,baseline_write_inj,2,1
9,45.0,50.0,162,32.4,68,94,0,6,0.2839506172839506,0.0,0,0.0,0,0.0,0.0,0.0,59.45679012345679,6.850339061115735,20260128-032113_baseline_write_inj,baseline_write_inj,2,1
10,50.0,55.0,168,33.6,72,96,0,6,0.2738095238095238,0.0,0,0.0,0,0.0,0.0,0.0,59.42857142857143,6.837024057233069,20260128-032113_baseline_write_inj,baseline_write_inj,2,1
1,5.0,10.0,72,14.4,70,2,0,4,0.3194444444444444,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125241_baseline_seed447606,baseline,0,0
2,10.0,15.0,68,13.6,68,0,0,4,0.3676470588235294,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125241_baseline_seed447606,baseline,0,0
3,15.0,20.0,78,15.6,72,6,0,4,0.2948717948717949,0.0,1,0.0,0,0.0,0.0,0.0,63.15384615384615,8.433870850018561,20260128-125241_baseline_seed447606,baseline,0,0
4,20.0,25.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-125241_baseline_seed447606,baseline,0,0
5,25.0,30.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-125241_baseline_seed447606,baseline,0,0
6,30.0,35.0,66,13.2,66,0,0,4,0.3636363636363636,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125241_baseline_seed447606,baseline,0,0
7,35.0,40.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125241_baseline_seed447606,baseline,0,0
8,40.0,45.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890424,20260128-125241_baseline_seed447606,baseline,0,0
9,45.0,50.0,64,12.8,64,0,0,4,0.359375,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125241_baseline_seed447606,baseline,0,0
10,50.0,55.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125241_baseline_seed447606,baseline,0,0
1,5.0,10.0,70,14.0,68,2,0,4,0.3428571428571428,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-125346_baseline_seed607719,baseline,0,0
2,10.0,15.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125346_baseline_seed607719,baseline,0,0
3,15.0,20.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-125346_baseline_seed607719,baseline,0,0
4,20.0,25.0,82,16.4,76,6,0,4,0.3048780487804878,0.0,1,0.0,0,0.0,0.0,0.0,63.21951219512195,8.442090236838533,20260128-125346_baseline_seed607719,baseline,0,0
5,25.0,30.0,78,15.6,72,6,0,4,0.3076923076923077,0.0,1,0.0,0,0.0,0.0,0.0,63.15384615384615,8.433870850018561,20260128-125346_baseline_seed607719,baseline,0,0
6,30.0,35.0,72,14.4,70,2,0,4,0.3472222222222222,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125346_baseline_seed607719,baseline,0,0
7,35.0,40.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-125346_baseline_seed607719,baseline,0,0
8,40.0,45.0,74,14.8,70,4,0,4,0.3108108108108108,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.47594671726026,20260128-125346_baseline_seed607719,baseline,0,0
9,45.0,50.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125346_baseline_seed607719,baseline,0,0
10,50.0,55.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125346_baseline_seed607719,baseline,0,0
1,5.0,10.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125451_baseline_seed819727,baseline,0,0
2,10.0,15.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125451_baseline_seed819727,baseline,0,0
3,15.0,20.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125451_baseline_seed819727,baseline,0,0
4,20.0,25.0,78,15.6,74,4,0,4,0.3205128205128205,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-125451_baseline_seed819727,baseline,0,0
5,25.0,30.0,64,12.8,64,0,0,4,0.34375,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125451_baseline_seed819727,baseline,0,0
6,30.0,35.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125451_baseline_seed819727,baseline,0,0
7,35.0,40.0,74,14.8,70,4,0,4,0.3243243243243243,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.47594671726026,20260128-125451_baseline_seed819727,baseline,0,0
8,40.0,45.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125451_baseline_seed819727,baseline,0,0
9,45.0,50.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125451_baseline_seed819727,baseline,0,0
10,50.0,55.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-125451_baseline_seed819727,baseline,0,0
1,5.0,10.0,76,15.2,74,2,0,4,0.3289473684210526,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717263,20260128-125556_baseline_seed186586,baseline,0,0
2,10.0,15.0,72,14.4,70,2,0,4,0.3472222222222222,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125556_baseline_seed186586,baseline,0,0
3,15.0,20.0,80,16.0,74,6,0,4,0.2875,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-125556_baseline_seed186586,baseline,0,0
4,20.0,25.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-125556_baseline_seed186586,baseline,0,0
5,25.0,30.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125556_baseline_seed186586,baseline,0,0
6,30.0,35.0,70,14.0,68,2,0,4,0.3428571428571428,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-125556_baseline_seed186586,baseline,0,0
7,35.0,40.0,70,14.0,70,0,0,4,0.3428571428571428,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125556_baseline_seed186586,baseline,0,0
8,40.0,45.0,76,15.2,70,6,0,4,0.3026315789473684,0.0,1,0.0,0,0.0,0.0,0.0,63.11842105263158,8.429220956172514,20260128-125556_baseline_seed186586,baseline,0,0
9,45.0,50.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125556_baseline_seed186586,baseline,0,0
10,50.0,55.0,74,14.8,70,4,0,4,0.3243243243243243,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-125556_baseline_seed186586,baseline,0,0
11,55.0,60.0,76,15.2,74,2,0,4,0.3289473684210526,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717265,20260128-125556_baseline_seed186586,baseline,0,0
1,5.0,10.0,64,12.8,64,0,0,4,0.34375,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125700_baseline_seed880804,baseline,0,0
2,10.0,15.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125700_baseline_seed880804,baseline,0,0
3,15.0,20.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-125700_baseline_seed880804,baseline,0,0
4,20.0,25.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-125700_baseline_seed880804,baseline,0,0
5,25.0,30.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125700_baseline_seed880804,baseline,0,0
6,30.0,35.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125700_baseline_seed880804,baseline,0,0
7,35.0,40.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125700_baseline_seed880804,baseline,0,0
8,40.0,45.0,82,16.4,76,6,0,4,0.3048780487804878,0.0,1,0.0,0,0.0,0.0,0.0,63.21951219512195,8.442090236838531,20260128-125700_baseline_seed880804,baseline,0,0
9,45.0,50.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125700_baseline_seed880804,baseline,0,0
10,50.0,55.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125700_baseline_seed880804,baseline,0,0
1,5.0,10.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125805_baseline_seed601677,baseline,0,0
2,10.0,15.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125805_baseline_seed601677,baseline,0,0
3,15.0,20.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-125805_baseline_seed601677,baseline,0,0
4,20.0,25.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125805_baseline_seed601677,baseline,0,0
5,25.0,30.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125805_baseline_seed601677,baseline,0,0
6,30.0,35.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125805_baseline_seed601677,baseline,0,0
7,35.0,40.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-125805_baseline_seed601677,baseline,0,0
8,40.0,45.0,66,13.2,66,0,0,4,0.3636363636363636,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125805_baseline_seed601677,baseline,0,0
9,45.0,50.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-125805_baseline_seed601677,baseline,0,0
10,50.0,55.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.500805608155872,20260128-125805_baseline_seed601677,baseline,0,0
11,55.0,60.0,66,13.2,66,0,0,4,0.3484848484848485,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125805_baseline_seed601677,baseline,0,0
1,5.0,10.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125910_baseline_seed528623,baseline,0,0
2,10.0,15.0,74,14.8,70,4,0,4,0.3243243243243243,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.475946717260259,20260128-125910_baseline_seed528623,baseline,0,0
3,15.0,20.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125910_baseline_seed528623,baseline,0,0
4,20.0,25.0,70,14.0,68,2,0,4,0.3285714285714285,0.0,1,0.0,0,0.0,0.0,0.0,64.0,8.500420157682964,20260128-125910_baseline_seed528623,baseline,0,0
5,25.0,30.0,68,13.6,66,2,0,4,0.3382352941176471,0.0,1,0.0,0,0.0,0.0,0.0,63.98529411764706,8.499987278638965,20260128-125910_baseline_seed528623,baseline,0,0
6,30.0,35.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125910_baseline_seed528623,baseline,0,0
7,35.0,40.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125910_baseline_seed528623,baseline,0,0
8,40.0,45.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-125910_baseline_seed528623,baseline,0,0
9,45.0,50.0,72,14.4,70,2,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-125910_baseline_seed528623,baseline,0,0
10,50.0,55.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-125910_baseline_seed528623,baseline,0,0
1,5.0,10.0,66,13.2,66,0,0,4,0.3484848484848485,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130014_baseline_seed242962,baseline,0,0
2,10.0,15.0,68,13.6,68,0,0,4,0.3529411764705882,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130014_baseline_seed242962,baseline,0,0
3,15.0,20.0,72,14.4,70,2,0,4,0.3472222222222222,0.0,1,0.0,0,0.0,0.0,0.0,64.01388888888889,8.50080560815587,20260128-130014_baseline_seed242962,baseline,0,0
4,20.0,25.0,72,14.4,72,0,0,4,0.3611111111111111,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130014_baseline_seed242962,baseline,0,0
5,25.0,30.0,80,16.0,76,4,0,4,0.325,0.0,1,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048,20260128-130014_baseline_seed242962,baseline,0,0
6,30.0,35.0,74,14.8,70,4,0,4,0.3108108108108108,0.0,1,0.0,0,0.0,0.0,0.0,63.554054054054056,8.47594671726026,20260128-130014_baseline_seed242962,baseline,0,0
7,35.0,40.0,82,16.4,78,4,0,4,0.3292682926829268,0.0,1,0.0,0,0.0,0.0,0.0,63.64634146341464,8.482941205334312,20260128-130014_baseline_seed242962,baseline,0,0
8,40.0,45.0,80,16.0,76,4,0,4,0.325,0.0,1,0.0,0,0.0,0.0,0.0,63.625,8.481413502477048,20260128-130014_baseline_seed242962,baseline,0,0
9,45.0,50.0,78,15.6,74,4,0,4,0.3333333333333333,0.0,1,0.0,0,0.0,0.0,0.0,63.6025641025641,8.479749245793288,20260128-130014_baseline_seed242962,baseline,0,0
10,50.0,55.0,70,14.0,70,0,0,4,0.3428571428571428,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130014_baseline_seed242962,baseline,0,0
1,5.0,10.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-130119_baseline_seed665725,baseline,0,0
2,10.0,15.0,76,15.2,74,2,0,4,0.3421052631578947,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717265,20260128-130119_baseline_seed665725,baseline,0,0
3,15.0,20.0,68,13.6,68,0,0,4,0.3676470588235294,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130119_baseline_seed665725,baseline,0,0
4,20.0,25.0,86,17.2,80,6,0,4,0.313953488372093,0.0,1,0.0,0,0.0,0.0,0.0,63.27906976744186,8.449096776814063,20260128-130119_baseline_seed665725,baseline,0,0
5,25.0,30.0,84,16.8,78,6,0,4,0.3095238095238095,0.0,1,0.0,0,0.0,0.0,0.0,63.25,8.445730113072353,20260128-130119_baseline_seed665725,baseline,0,0
6,30.0,35.0,76,15.2,74,2,0,4,0.3421052631578947,0.0,1,0.0,0,0.0,0.0,0.0,64.03947368421052,8.501456205717263,20260128-130119_baseline_seed665725,baseline,0,0
7,35.0,40.0,76,15.2,72,4,0,4,0.3157894736842105,0.0,1,0.0,0,0.0,0.0,0.0,63.578947368421055,8.477932900205554,20260128-130119_baseline_seed665725,baseline,0,0
8,40.0,45.0,74,14.8,72,2,0,4,0.3378378378378378,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130119_baseline_seed665725,baseline,0,0
9,45.0,50.0,70,14.0,70,0,0,4,0.3571428571428571,0.0,0,0.0,0,0.0,0.0,0.0,64.5,8.5,20260128-130119_baseline_seed665725,baseline,0,0
10,50.0,55.0,80,16.0,74,6,0,4,0.3,0.0,1,0.0,0,0.0,0.0,0.0,63.1875,8.43814812325548,20260128-130119_baseline_seed665725,baseline,0,0
1,5.0,10.0,74,14.8,72,2,0,4,0.3513513513513513,0.0,1,0.0,0,0.0,0.0,0.0,64.02702702702703,8.501149322890425,20260128-130223_baseline_seed649619,baseline,0,0
